,Model,Historical data,Forecast,Mean Residual,Test MAPE (Biased),Test MAPE (Unbiased),MAPE zero residuals val,ranking
7,"SVR, kernel = linear",5,15,-0.02548461910824113,0.024086217715739572,0.024185356753567,0.021938966491803796,"[Index(['month', '21_rolling_mean', '30_rolling_mean', '60_rolling_mean',
       'timedelta', 'upper_band', 'macd_signal', 'macd_hist'],
      dtype='object')]"
0,Naive,5,30,0.4440146811589179,0.03301660981714872,0.033560494504502277,0.03904586106682772,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'RSI', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
1,Linear regression,5,30,4.3989292013152834e-14,0.047016452216655624,0.04701645221665508,0.05390612502505355,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'RSI', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
2,Lasso REgularization,5,30,5.2181841059493283e-17,0.033023114819021905,0.033023114819021905,0.03722660456333878,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'RSI', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
3,Ridge Regularization,5,30,1.5654552317847985e-15,0.04607689641562731,0.04607689641562731,0.05317372091942146,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'RSI', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
4,Random Forest Regresssor,5,30,-0.004660140799286167,0.032323348175839046,0.032329429585657155,0.03862072620763895,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'RSI', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
5,"SVR, kernel = poly",5,30,0.24445086903407465,0.10539978091581516,0.1090238272429468,0.12511409087025915,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'RSI', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
6,"SVR, kernel = rbf",5,30,0.08069112108674838,0.03396541113477591,0.033751964441191495,0.03869082986180405,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'RSI', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
7,"SVR, kernel = linear",5,30,0.1320396371306134,0.04146925415782851,0.04000226610758959,0.044403213173939894,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', 'timedelta', 'RSI', 'upper_band', 'middle_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
0,Naive,5,60,1.0425879320307592,0.03964521041465991,0.044548512980571865,0.04882145499514707,"[Index(['Adj Close', 'month', '7_rolling_mean', 'upper_band'], dtype='object')]"
1,Linear regression,5,60,1.462146986400809e-14,0.04544694331365324,0.0454469433136531,0.04524060830922415,"[Index(['Adj Close', 'month', '7_rolling_mean', 'upper_band'], dtype='object')]"
2,Lasso REgularization,5,60,-4.463208139196609e-16,0.03860235015838716,0.03860235015838716,0.03635709206023553,"[Index(['Adj Close', 'month', '7_rolling_mean', 'upper_band'], dtype='object')]"
3,Ridge Regularization,5,60,2.2137512370415183e-15,0.038445753687208754,0.038445753687208754,0.03576648750902464,"[Index(['Adj Close', 'month', '7_rolling_mean', 'upper_band'], dtype='object')]"
4,Random Forest Regresssor,5,60,-0.006378411195134005,0.038977105953674096,0.039041840535215776,0.030695395326767953,"[Index(['Adj Close', 'month', '7_rolling_mean', 'upper_band'], dtype='object')]"
5,"SVR, kernel = poly",5,60,0.13052183766976516,0.04898610958963472,0.047704507571977056,0.05008537371449591,"[Index(['Adj Close', 'month', '7_rolling_mean', 'upper_band'], dtype='object')]"
6,"SVR, kernel = rbf",5,60,-0.26841587819993956,0.0408699911498823,0.043436664374230924,0.04927166032672033,"[Index(['Adj Close', 'month', '7_rolling_mean', 'upper_band'], dtype='object')]"
7,"SVR, kernel = linear",5,60,-0.07699457728592804,0.0370632239442773,0.03755241755592743,0.03892689545719827,"[Index(['Adj Close', 'month', '7_rolling_mean', 'upper_band'], dtype='object')]"
0,Naive,10,5,0.055451895266163106,0.017582699016523918,0.017475830380063024,0.014387246387634145,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
1,Linear regression,10,5,-0.005174641918242679,0.018672918072557547,0.018651314681646776,0.015861786631478806,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
2,Lasso REgularization,10,5,1.4500872158369393e-17,0.017475830380063024,0.017475830380063024,0.014387246387634145,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
3,Ridge Regularization,10,5,6.007504179895891e-17,0.018645444614814162,0.018645444614814162,0.01579390117921307,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
4,Random Forest Regresssor,10,5,0.0025904465893041907,0.017855002578436058,0.017858994044018844,0.014932415665084471,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
5,"SVR, kernel = poly",10,5,0.05253784354130277,0.01835826624173418,0.018555208186779144,0.016039675876437086,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
6,"SVR, kernel = rbf",10,5,0.00664610596145525,0.0178590356888379,0.01786837626400775,0.01438462380275009,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
7,"SVR, kernel = linear",10,5,0.05280478549092667,0.01835791962490798,0.018554484599378217,0.0160348071189021,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
0,Naive,10,15,0.055451895266163106,0.017582699016523918,0.017475830380063024,0.014387246387634145,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
1,Linear regression,10,15,-0.005174641918242679,0.018672918072557547,0.018651314681646776,0.015861786631478806,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
2,Lasso REgularization,10,15,1.4500872158369393e-17,0.017475830380063024,0.017475830380063024,0.014387246387634145,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
3,Ridge Regularization,10,15,6.007504179895891e-17,0.018645444614814162,0.018645444614814162,0.01579390117921307,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
4,Random Forest Regresssor,10,15,0.0025904465893041907,0.017855002578436058,0.017858994044018844,0.014932415665084471,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
5,"SVR, kernel = poly",10,15,0.05253784354130277,0.01835826624173418,0.018555208186779144,0.016039675876437086,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
6,"SVR, kernel = rbf",10,15,0.00664610596145525,0.0178590356888379,0.01786837626400775,0.01438462380275009,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
7,"SVR, kernel = linear",10,15,0.05280478549092667,0.01835791962490798,0.018554484599378217,0.0160348071189021,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal'],
      dtype='object')]"
0,Naive,10,30,0.32949941093705426,0.04343502273872372,0.04292038622009882,0.03958092530822314,"[Index(['month', '60_rolling_mean', 'middle_band', 'macd', 'macd_signal'], dtype='object')]"
1,Linear regression,10,30,-5.3562703284624745e-16,0.04489392734505556,0.04489392734505556,0.03911183239243902,"[Index(['month', '60_rolling_mean', 'middle_band', 'macd', 'macd_signal'], dtype='object')]"
2,Lasso REgularization,10,30,-7.532255149400356e-17,0.04292038622009882,0.04292038622009882,0.03958092530822314,"[Index(['month', '60_rolling_mean', 'middle_band', 'macd', 'macd_signal'], dtype='object')]"
3,Ridge Regularization,10,30,3.5987441269357253e-16,0.04466687132670036,0.04466687132670036,0.039297111964706026,"[Index(['month', '60_rolling_mean', 'middle_band', 'macd', 'macd_signal'], dtype='object')]"
4,Random Forest Regresssor,10,30,-0.004290233358898499,0.060967983063427184,0.060905526713330375,0.06810482440997856,"[Index(['month', '60_rolling_mean', 'middle_band', 'macd', 'macd_signal'], dtype='object')]"
5,"SVR, kernel = poly",10,30,0.1557433598734414,0.04394520195468506,0.04465369783890305,0.040141861253921565,"[Index(['month', '60_rolling_mean', 'middle_band', 'macd', 'macd_signal'], dtype='object')]"
6,"SVR, kernel = rbf",10,30,0.06915012579603926,0.04225475984749032,0.0423515683891076,0.039478016395458115,"[Index(['month', '60_rolling_mean', 'middle_band', 'macd', 'macd_signal'], dtype='object')]"
7,"SVR, kernel = linear",10,30,0.1584933646439168,0.043901764880493035,0.044599050723270674,0.040726533256166327,"[Index(['month', '60_rolling_mean', 'middle_band', 'macd', 'macd_signal'], dtype='object')]"
0,Naive,10,60,0.6440131188007644,0.06477209495832903,0.06463446529748408,0.04683066882127994,"[Index(['Close', 'month', '60_rolling_mean'], dtype='object')]"
1,Linear regression,10,60,-9.15189212428036e-16,0.0624544481071614,0.0624544481071614,0.044509245123660765,"[Index(['Close', 'month', '60_rolling_mean'], dtype='object')]"
2,Lasso REgularization,10,60,8.473974189148482e-17,0.06191312979380208,0.06191312979380208,0.045455848508473784,"[Index(['Close', 'month', '60_rolling_mean'], dtype='object')]"
3,Ridge Regularization,10,60,-1.1863563864807874e-16,0.06220126957264417,0.06220126957264417,0.04457861302669909,"[Index(['Close', 'month', '60_rolling_mean'], dtype='object')]"
4,Random Forest Regresssor,10,60,-0.010684775788639382,0.06680990458607072,0.06672990795898716,0.0544205420913457,"[Index(['Close', 'month', '60_rolling_mean'], dtype='object')]"
5,"SVR, kernel = poly",10,60,0.16047077783547853,0.06199475566420821,0.062317990087535136,0.044025900336311076,"[Index(['Close', 'month', '60_rolling_mean'], dtype='object')]"
