,Model,Historical data,Forecast,Mean Residual,Test MAPE (Biased),Test MAPE (Unbiased),MAPE zero residuals val,ranking
0,Naive,5,15,0.17489129218502322,0.024560568337903686,0.0243005977267461,0.03118179998814687,"[Index(['High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
1,Linear regression,5,15,0.0036536863942558903,0.025251415434874358,0.025245259760532855,0.023856937289083356,"[Index(['High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
2,Lasso REgularization,5,15,2.0595441616234788e-16,0.0243005977267461,0.0243005977267461,0.03118179998814687,"[Index(['High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
3,Ridge Regularization,5,15,1.0812606848523264e-15,0.024709975271721852,0.024709975271721852,0.02696406296343279,"[Index(['High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
4,Random Forest Regresssor,5,15,-0.003802203474349808,0.026080552676494832,0.026064285208753608,0.03535631693931904,"[Index(['High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
5,"SVR, kernel = rbf",5,15,-0.07324470890398488,0.02435843694033404,0.024266390120290183,0.031026907087309947,"[Index(['High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
6,"SVR, kernel = linear",5,15,0.08161390123887774,0.02770191220462731,0.027843285187450263,0.029347779048237307,"[Index(['High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
0,Naive,5,30,0.3096450282719027,0.03678978870220095,0.03658148433896609,0.046368232804909114,"[Index(['Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '30_rolling_mean', '60_rolling_mean', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist'],
      dtype='object')]"
1,Linear regression,5,30,0.0031761629956819524,0.03478006363737548,0.03477589274655173,0.041735770257731446,"[Index(['Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '30_rolling_mean', '60_rolling_mean', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist'],
      dtype='object')]"
2,Lasso REgularization,5,30,-4.870305165552706e-16,0.03658148433896609,0.03658148433896609,0.046368232804909114,"[Index(['Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '30_rolling_mean', '60_rolling_mean', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist'],
      dtype='object')]"
3,Ridge Regularization,5,30,-1.6350310198641227e-15,0.03472603136033247,0.03472603136033247,0.041985011747742676,"[Index(['Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '30_rolling_mean', '60_rolling_mean', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist'],
      dtype='object')]"
4,Random Forest Regresssor,5,30,-0.009461776330225295,0.042711189292778166,0.04267165148425604,0.05300256178840918,"[Index(['Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '30_rolling_mean', '60_rolling_mean', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist'],
      dtype='object')]"
5,"SVR, kernel = rbf",5,30,0.05851409240292996,0.036563845425731135,0.03657791943381941,0.046321497789943225,"[Index(['Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '30_rolling_mean', '60_rolling_mean', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist'],
      dtype='object')]"
6,"SVR, kernel = linear",5,30,0.07057064970375868,0.03545805778259046,0.035325273855756255,0.0403403194979917,"[Index(['Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '30_rolling_mean', '60_rolling_mean', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist'],
      dtype='object')]"
0,Naive,5,60,0.7680653615213519,0.055579089725119116,0.05411956885803676,0.05972523360611055,"[Index(['Close', 'Adj Close', 'month', '14_rolling_mean', '60_rolling_mean',
       'lower_band'],
      dtype='object')]"
1,Linear regression,5,60,9.283472929528948e-15,0.04692998883144868,0.04692998883144864,0.058344998071917134,"[Index(['Close', 'Adj Close', 'month', '14_rolling_mean', '60_rolling_mean',
       'lower_band'],
      dtype='object')]"
2,Lasso REgularization,5,60,0.0,0.05385006036665592,0.05385006036665592,0.06117825757440991,"[Index(['Close', 'Adj Close', 'month', '14_rolling_mean', '60_rolling_mean',
       'lower_band'],
      dtype='object')]"
3,Ridge Regularization,5,60,-2.1423399068143722e-15,0.04687100564481448,0.04687100564481448,0.058484324001930175,"[Index(['Close', 'Adj Close', 'month', '14_rolling_mean', '60_rolling_mean',
       'lower_band'],
      dtype='object')]"
4,Random Forest Regresssor,5,60,-4.2846798136287447e-16,0.0605110204406836,0.0605110204406836,0.07978990340978202,"[Index(['Close', 'Adj Close', 'month', '14_rolling_mean', '60_rolling_mean',
       'lower_band'],
      dtype='object')]"
5,"SVR, kernel = rbf",5,60,0.04916696113680723,0.05418475226279674,0.05423851962154917,0.0603446985559282,"[Index(['Close', 'Adj Close', 'month', '14_rolling_mean', '60_rolling_mean',
       'lower_band'],
      dtype='object')]"
6,"SVR, kernel = linear",5,60,0.2833970903607182,0.04978104736807549,0.04841100552247967,0.052068832448609915,"[Index(['Close', 'Adj Close', 'month', '14_rolling_mean', '60_rolling_mean',
       'lower_band'],
      dtype='object')]"
0,Naive,10,5,0.09610496276321634,0.014848797769911114,0.014749033832436477,0.015247995461797526,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
1,Linear regression,10,5,-0.006524642987043216,0.015892395203683275,0.015877348239996498,0.018568898854521985,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
2,Lasso REgularization,10,5,2.133699760445782e-16,0.01527191069362148,0.01527191069362148,0.016672143604146372,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
3,Ridge Regularization,10,5,-2.0301221021717148e-16,0.01572132987982928,0.01572132987982928,0.017805481796114415,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
4,Random Forest Regresssor,10,5,2.320139545339103e-16,0.01662262442798271,0.01662262442798271,0.019435630748174428,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
5,"SVR, kernel = rbf",10,5,0.011752270954826515,0.01475290536131472,0.014759732947475382,0.015239816165802582,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
6,"SVR, kernel = linear",10,5,0.059401181815163524,0.015689998107905095,0.01583888564116113,0.018232589193341853,"[Index(['month', '60_rolling_mean', 'upper_band', 'middle_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
0,Naive,10,15,0.2956206167609686,0.0263652015498919,0.026087853322495677,0.03050885062163558,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', 'RSI', 'upper_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
1,Linear regression,10,15,-1.3645082981809886e-15,0.026156351556651126,0.026156351556651126,0.030991313864534673,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', 'RSI', 'upper_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
2,Lasso REgularization,10,15,-2.246446588468701e-16,0.027397771481479365,0.027397771481479365,0.03567312252838144,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', 'RSI', 'upper_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
3,Ridge Regularization,10,15,3.8272793729466753e-16,0.026715958260017957,0.026715958260017957,0.03337734724066512,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', 'RSI', 'upper_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
4,Random Forest Regresssor,10,15,-0.00401445600675994,0.028796585581711685,0.02877712555927041,0.03846411992321868,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', 'RSI', 'upper_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
5,"SVR, kernel = rbf",10,15,0.004108250543861905,0.02617189994431498,0.02617302809769259,0.030214421341592922,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', 'RSI', 'upper_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
6,"SVR, kernel = linear",10,15,0.17892291090100992,0.0279477158590808,0.028484297930630995,0.03833263075857911,"[Index(['Adj Close', 'month', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', 'RSI', 'upper_band', 'lower_band',
       'macd', 'macd_signal', 'macd_hist'],
      dtype='object')]"
0,Naive,10,30,0.5956596154346623,0.039066617619120864,0.03818093467518682,0.04511323989408131,"[Index(['High', 'Adj Close', 'month', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean'],
      dtype='object')]"
1,Linear regression,10,30,-8.60350921509285e-15,0.037309177616950226,0.03730917761695022,0.04428212166950155,"[Index(['High', 'Adj Close', 'month', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean'],
      dtype='object')]"
2,Lasso REgularization,10,30,3.3476689552890466e-17,0.04019747573641122,0.04019747573641122,0.05313586989642812,"[Index(['High', 'Adj Close', 'month', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean'],
      dtype='object')]"
3,Ridge Regularization,10,30,1.0377773761396046e-15,0.03892636300082783,0.03892636300082783,0.049264106945969714,"[Index(['High', 'Adj Close', 'month', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean'],
      dtype='object')]"
4,Random Forest Regresssor,10,30,-0.009166717667146083,0.04364506264379035,0.043589923402002496,0.05790589550321018,"[Index(['High', 'Adj Close', 'month', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean'],
      dtype='object')]"
5,"SVR, kernel = rbf",10,30,0.13941509250530962,0.03935332243850087,0.03938863280751219,0.044225446208341124,"[Index(['High', 'Adj Close', 'month', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean'],
      dtype='object')]"
6,"SVR, kernel = linear",10,30,0.29660529521627804,0.04112491232900916,0.042345415842986574,0.056842720593058886,"[Index(['High', 'Adj Close', 'month', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean'],
      dtype='object')]"
0,Naive,10,60,1.1748002609043655,0.06004128225525774,0.0576519530815092,0.05675405273147082,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band'],
      dtype='object')]"
1,Linear regression,10,60,5.3555516875418405e-15,0.058345922082574525,0.058345922082574525,0.07387524979951339,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band'],
      dtype='object')]"
2,Lasso REgularization,10,60,-6.779179351318785e-17,0.06004199176739706,0.06004199176739706,0.07614050807741207,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band'],
      dtype='object')]"
3,Ridge Regularization,10,60,-1.89817021836926e-15,0.05981679122554662,0.05981679122554662,0.07646763345464067,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band'],
      dtype='object')]"
4,Random Forest Regresssor,10,60,-2.254077134313496e-15,0.07270374815743386,0.07270374815743386,0.12431893502228648,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band'],
      dtype='object')]"
5,"SVR, kernel = rbf",10,60,0.2718861985963755,0.08340110018486376,0.08576723681815444,0.14670306814189193,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band'],
      dtype='object')]"
6,"SVR, kernel = linear",10,60,0.4605755015065765,0.058204765625799924,0.06030578890208371,0.0781245134207254,"[Index(['Adj Close', 'month', '30_rolling_mean', '60_rolling_mean',
       'upper_band'],
      dtype='object')]"
0,Naive,15,5,0.09429892112367509,0.01570462815638126,0.01567118219886633,0.015252858781418547,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'day_of_week',
       'month', 'end_of_month', 'H-L', 'C-O', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
1,Linear regression,15,5,1.1112494249560888e-15,0.015955733820646287,0.015955733820646287,0.015233879276971594,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'day_of_week',
       'month', 'end_of_month', 'H-L', 'C-O', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
