,Model,Historical data,Forecast,Mean Residual,Test MAPE (Biased),Test MAPE (Unbiased),MAPE zero residuals val,ranking
2,Lasso REgularization,5,15,-1.544658121217609e-16,0.056443529064096123,0.056443529064096123,0.0396850850269358,"[Index(['High', 'Close', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
3,Ridge Regularization,5,15,-5.320489084193987e-16,0.058809468732273384,0.058809468732273384,0.04283064191350613,"[Index(['High', 'Close', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
4,Random Forest Regresssor,5,15,0.004945491781353432,0.04180708142883053,0.04178143460062629,0.029695530042292893,"[Index(['High', 'Close', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
5,"SVR, kernel = rbf",5,15,0.09161787753487347,0.04567215266441722,0.04516366983405021,0.03875489038478194,"[Index(['High', 'Close', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
6,"SVR, kernel = linear",5,15,0.2566471973257148,0.04637026406239774,0.04422960044277141,0.032652378599569876,"[Index(['High', 'Close', 'Adj Close', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
0,Naive,5,30,-0.1497188139078378,0.05021326044624622,0.0500889817102859,0.04440966612649175,"[Index(['Adj Close', 'Volume', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
1,Linear regression,5,30,2.142051817095852e-14,0.11243438585268317,0.11243438585268278,0.07367888726053419,"[Index(['Adj Close', 'Volume', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
2,Lasso REgularization,5,30,-2.4321756236287047e-16,0.0500889817102859,0.0500889817102859,0.04440966612649175,"[Index(['Adj Close', 'Volume', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
3,Ridge Regularization,5,30,5.385531738034989e-16,0.10492068412182556,0.10492068412182556,0.06691908345809292,"[Index(['Adj Close', 'Volume', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
4,Random Forest Regresssor,5,30,0.003795812189833082,0.06354572610091844,0.06351465564764645,0.04985079736542613,"[Index(['Adj Close', 'Volume', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
5,"SVR, kernel = rbf",5,30,0.08183660498438161,0.050150891680059845,0.05009257846990577,0.04428845445410115,"[Index(['Adj Close', 'Volume', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
6,"SVR, kernel = linear",5,30,0.2375011733193801,0.08380862120305638,0.0806968964955239,0.05269213820314618,"[Index(['Adj Close', 'Volume', 'month', 'H-L', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'lower_band', 'macd', 'macd_signal', 'macd_hist', 'stochastic_k',
       'stochastic_d'],
      dtype='object')]"
0,Naive,5,60,-0.20057717470482572,0.07031436286067744,0.07024264035865933,0.07638320234060111,"[Index(['Adj Close', 'month', '7_rolling_mean', '14_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', 'RSI', 'middle_band',
       'lower_band', 'macd', 'macd_hist', 'stochastic_d'],
      dtype='object')]"
1,Linear regression,5,60,-2.011272787797724e-14,0.1711740389728691,0.1711740389728695,0.11534710881943841,"[Index(['Adj Close', 'month', '7_rolling_mean', '14_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', 'RSI', 'middle_band',
       'lower_band', 'macd', 'macd_hist', 'stochastic_d'],
      dtype='object')]"
2,Lasso REgularization,5,60,-9.98504220892487e-16,0.13083466040825603,0.13083466040825603,0.07455908840118967,"[Index(['Adj Close', 'month', '7_rolling_mean', '14_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', 'RSI', 'middle_band',
       'lower_band', 'macd', 'macd_hist', 'stochastic_d'],
      dtype='object')]"
3,Ridge Regularization,5,60,-4.63591245414369e-16,0.1670048374990683,0.1670048374990683,0.10798455774772828,"[Index(['Adj Close', 'month', '7_rolling_mean', '14_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', 'RSI', 'middle_band',
       'lower_band', 'macd', 'macd_hist', 'stochastic_d'],
      dtype='object')]"
4,Random Forest Regresssor,5,60,2.4784301197152803e-15,0.121605509538933,0.121605509538933,0.05740439818448223,"[Index(['Adj Close', 'month', '7_rolling_mean', '14_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', 'RSI', 'middle_band',
       'lower_band', 'macd', 'macd_hist', 'stochastic_d'],
      dtype='object')]"
5,"SVR, kernel = rbf",5,60,-0.9739870885646934,0.07232100142457755,0.07021797767666224,0.0759726250584558,"[Index(['Adj Close', 'month', '7_rolling_mean', '14_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', 'RSI', 'middle_band',
       'lower_band', 'macd', 'macd_hist', 'stochastic_d'],
      dtype='object')]"
6,"SVR, kernel = linear",5,60,0.4092297016128105,0.14883554591003226,0.14107945673868383,0.07827313464254532,"[Index(['Adj Close', 'month', '7_rolling_mean', '14_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', 'RSI', 'middle_band',
       'lower_band', 'macd', 'macd_hist', 'stochastic_d'],
      dtype='object')]"
0,Naive,10,5,0.030751312202538038,0.02055502044934645,0.02054845557170721,0.014961342599903825,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month', 'H-L',
       'C-O', '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
1,Linear regression,10,5,-4.2293225157065955e-15,0.02404038627202912,0.024040386272029167,0.020365352974025266,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month', 'H-L',
       'C-O', '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
2,Lasso REgularization,10,5,-1.6553121392198025e-17,0.02054845557170721,0.02054845557170721,0.014961342599903825,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month', 'H-L',
       'C-O', '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
3,Ridge Regularization,10,5,1.5725465322588123e-16,0.02161030481527615,0.02161030481527615,0.015916076404339046,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month', 'H-L',
       'C-O', '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
4,Random Forest Regresssor,10,5,-1.7380777461807924e-16,0.020731703543929537,0.020731703543929537,0.014798879215058706,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month', 'H-L',
       'C-O', '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
5,"SVR, kernel = rbf",10,5,0.03487379224510077,0.020551734856522272,0.02054794726090126,0.014947511842239351,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month', 'H-L',
       'C-O', '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
6,"SVR, kernel = linear",10,5,0.08958976658989849,0.021998982419658378,0.021607305948841925,0.015846622187506498,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'Volume', 'month', 'H-L',
       'C-O', '7_rolling_mean', '14_rolling_mean', '21_rolling_mean',
       '30_rolling_mean', '60_rolling_mean', '7_rolling_STD', 'timedelta',
       'RSI', 'upper_band', 'middle_band', 'lower_band', 'macd', 'macd_signal',
       'macd_hist', 'stochastic_k', 'stochastic_d'],
      dtype='object')]"
0,Naive,10,15,0.09900585196868718,0.03354592946843483,0.03357760575837914,0.026716965860045072,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
1,Linear regression,10,15,-1.542417915287422e-14,0.04856828445758314,0.04856828445758329,0.0515513498037205,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
2,Lasso REgularization,10,15,1.246566203087895e-16,0.03357760575837914,0.03357760575837914,0.026716965860045072,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
3,Ridge Regularization,10,15,1.1634617895487021e-16,0.03853228558642745,0.03853228558642745,0.03360894574276199,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
4,Random Forest Regresssor,10,15,8.758390137390376e-05,0.03328686224357423,0.03328688531085561,0.027467886833081018,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
5,"SVR, kernel = rbf",10,15,0.040489190691531805,0.03362594048274471,0.03359021811894538,0.02660870869306738,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
6,"SVR, kernel = linear",10,15,0.1506860685439013,0.0391240739544954,0.03834836367229096,0.03390745438293118,"[Index(['Open', 'High', 'Low', 'Close', 'Adj Close', 'month', '7_rolling_mean',
       '14_rolling_mean', '21_rolling_mean', '30_rolling_mean',
       '60_rolling_mean', '7_rolling_STD', 'timedelta', 'RSI', 'upper_band',
       'middle_band', 'lower_band', 'macd', 'macd_signal', 'macd_hist',
       'stochastic_k', 'stochastic_d'],
      dtype='object')]"
0,Naive,10,30,0.2162919406542854,0.04799191369118212,0.04838363391897331,0.042287317274416474,"[Index(['High', 'Low', 'Adj Close', 'month', '60_rolling_mean', 'lower_band'], dtype='object')]"
